"scenario_id","scenario_name","prompt","question","total_correct_answers","total_candidates","total_candidate_correct_answers","average_score"
"6dd03bd6-6df1-495a-9b41-2b770c523c2b","10b - GI - Colon polyps","In the OR, you find a small hole in the sigmoid colon, anterior, that measures about 2cm, less than 50% circumferential.  There is no frank stool or pus within the abdomen.","What are your options for management?","3","8","12","0.50000000000000000000"
"6dd03bd6-6df1-495a-9b41-2b770c523c2b","10b - GI - Colon polyps","Let’s change the scenario: You find a large 5cm polyp that looks to be in the cecum that is unresectable.  ","What are you next steps in management?","3","15","38","0.84444444444444444445"
"6dd03bd6-6df1-495a-9b41-2b770c523c2b","10b - GI - Colon polyps","Let’s go back to the beginning. During your colonoscopy, you encounter a tortuous sigmoid colon with evidence of diverticular disease.  You make it past this with some difficulty but you find a 1.5cm polyp in the transverse colon.  You remove this by hot snare polypectomy.  The patient goes home feeling fine but comes back in to the ED that night with intense abdominal pain.  

Vitals are: T 37.6 degrees Celsius, HR 95, BP 130/70, RR 18 on room air.

On exam: She is mildly distended, tender to palpation mostly in the LLQ but no rebound or guarding, no peritonitis.","What are you next steps in diagnosis?","3","11","26","0.78787878787878787879"
"6dd03bd6-6df1-495a-9b41-2b770c523c2b","10b - GI - Colon polyps","Let’s say the patient’s mother had colon cancer and you find 3 polyps 10mm in size.  ","When should the patient return now?","1","16","16","1.00000000000000000000"
"6dd03bd6-6df1-495a-9b41-2b770c523c2b","10b - GI - Colon polyps","Let’s say there were two hyperplastic polyps and each were 2mm in size.  ","When should the patient have a repeat colonoscopy?","1","15","15","1.00000000000000000000"
"6dd03bd6-6df1-495a-9b41-2b770c523c2b","10b - GI - Colon polyps","On your exam, you find a cluster of small polyps (about 2-5mm each) at 40cm from the anal.  ","What are your options for biopsy and/or removal of these polyps?","4","17","37","0.54411764705882352941"
"6dd03bd6-6df1-495a-9b41-2b770c523c2b","10b - GI - Colon polyps","Over the next 12 hours, her abdominal pain worsens.  Her vitals are now: T 38.5, HR 115, BP 95/65.  She becomes diffusely tender to palpation with voluntary guarding.  Repeat KUB shows free air above the liver.","What is your next step in management?","1","10","10","1.00000000000000000000"
"6dd03bd6-6df1-495a-9b41-2b770c523c2b","10b - GI - Colon polyps","The biopsies come back as benign adenomatous polyps.  There were 5 low-risk adenomas measuring 5-8mm in size.  ","When would you like the patient to return for repeat colonoscopy?","1","13","13","1.00000000000000000000"
"6dd03bd6-6df1-495a-9b41-2b770c523c2b","10b - GI - Colon polyps","The biopsy comes back as a benign adenomatous polyp.  You counsel the patient on needing a right hemicolectomy to remove the polyp.  ","Please describe your procedure:","6","13","48","0.61538461538461538462"
"6dd03bd6-6df1-495a-9b41-2b770c523c2b","10b - GI - Colon polyps","The labs show a WBC of 13,000, everything else is within normal limits.  The CT A/P shows a thickened sigmoid colon with a few dots of air posteriorly, but no gross free air and no free fluid.","How do you want to manage this patient?","4","10","38","0.95000000000000000000"
"6dd03bd6-6df1-495a-9b41-2b770c523c2b","10b - GI - Colon polyps","You perform cold snare polypectomy.  This starts bleeding.  ","What are your options to stop the bleeding?","2","17","27","0.79411764705882352941"
"7035f4f8-e6d6-45c5-9b8f-2ac2b9d519f2","13d - GI - EGD","A 44 year old female is referred to you by her PCP for long standing gastroesophageal reflux. She is currently taking pantoprazole 40 mg daily to which she responds well, but she is having difficulty with compliance as she is a lawyer working long hours. She does endorse feeling that food will occasionally get stuck, but denies cough, or odynophagia. She does not smoke and socially consumes alcohol. She has several cups of coffee per day and eats late. She denies any other PMH. Her only surgical history is a cholecystectomy 4 years ago.  Her family history is noncontributory. She does not take any other medications outside of the pantoprazole.

On physical exam, her vitals are normal, her BMI is 29, and her head-to-toe exam is otherwise normal. ","How would you like to proceed?","5","2","6","0.60000000000000000000"
"7035f4f8-e6d6-45c5-9b8f-2ac2b9d519f2","13d - GI - EGD","Let’s change the scenario. Now the esophageal biopsies demonstrate Barrett's with low grade dysplasia. ","How would this change your recommendations to the patient?","3","2","3","0.50000000000000000000"
"7035f4f8-e6d6-45c5-9b8f-2ac2b9d519f2","13d - GI - EGD","Let’s change the scenario one more time and say the patient was found to have high grade dysplasia. ","How would you counsel the patient?","2","1","1","0.50000000000000000000"
"7035f4f8-e6d6-45c5-9b8f-2ac2b9d519f2","13d - GI - EGD","Six months later, the patient undergoes another upper endoscopy and is found to have persistent low grade dysplasia on biopsies.","How would you counsel the patient?","2","1","1","0.50000000000000000000"
"7035f4f8-e6d6-45c5-9b8f-2ac2b9d519f2","13d - GI - EGD","The patient feels better about undergoing the upper endoscopy and consents to the procedure.","Please describe the steps of the procedure.","8","2","9","0.56250000000000000000"
"7035f4f8-e6d6-45c5-9b8f-2ac2b9d519f2","13d - GI - EGD","The patient is nervous regarding the upper endoscopy. ","How would you counsel the patient?","1","2","2","1.00000000000000000000"
"7035f4f8-e6d6-45c5-9b8f-2ac2b9d519f2","13d - GI - EGD","The patient returns to your office a week later to review biopsy results and discuss next steps in her care. Her gastric biopsy was negative for H. pylori, but her distal esophageal biopsies revealed intestinal metaplasia with goblet cells without evidence of dysplasia.","How would you counsel the patient regarding the biopsy results?","2","2","2","0.50000000000000000000"
"7035f4f8-e6d6-45c5-9b8f-2ac2b9d519f2","13d - GI - EGD","The patient tolerates the procedure well and there were no complications.","In recovery room, what do you discuss with the patient?","4","2","2","0.25000000000000000000"
"7035f4f8-e6d6-45c5-9b8f-2ac2b9d519f2","13d - GI - EGD","You see a 4 cm segment of salmon-colored mucosa from the GE junction up into the distal esophagus.","What is your suspected diagnosis and how would you proceed?","2","2","2","0.50000000000000000000"
"70ecf926-06db-4edf-84eb-d41b528ef92b","15b - Vascular - AAA","A 76 year old male is brought by ambulance to the emergency room with sudden onset abdominal pain and light headedness. His past medical history is significant for HTN, HLD, DM, and he has a 35 pack year smoking history. He has no past surgical history. He takes lisinopril, simvastatin, and metformin. He has no allergies. He has been inconsistent with primary care follow up and has never seen a cardiologist. 

He is placed on the monitor in the ER and his vitals are as follows: HR 120; BP 90/60 mmHg; RR 15, sat 94% RA; Temp 37 C

On exam, the patient is lucid and speaking in clear sentences. He has diffuse abdominal pain throughout the abdomen but no rigidity, rebound tenderness or guarding. 
","Which labs and imaging would you like to obtain, if any?","3","2","4","0.66666666666666666667"
"70ecf926-06db-4edf-84eb-d41b528ef92b","15b - Vascular - AAA","Once your OR team is available, you take the patient to surgery.","Please describe your operative plan for an open repair","11","2","11","0.50000000000000000000"
"70ecf926-06db-4edf-84eb-d41b528ef92b","15b - Vascular - AAA","The successfully repair the aneurysm and take the patient back to the ICU. On Postop Day 3, the patient has increasing abdominal pain and red blood mixed in with loose stool. You obtain a set of labs which demonstrate WBC 16,000 and a lactate of 4.0. ","What additional testing do you desire?","2","1","1","0.50000000000000000000"
"70ecf926-06db-4edf-84eb-d41b528ef92b","15b - Vascular - AAA","You get a set of labs which demonstrate a WBC = 12,000; Hb = 9.0, Plt 300, INR = 1.0. Remainder of labs are unremarkable. 

The CTA (or with IV contrast) demonstrates a contained rupture of the abdominal aorta just distal to the renal arteries with retroperitoneal hematoma. All bowel appears well perfused at this time. 
","What is your initial management of this patient?","8","2","9","0.56250000000000000000"
"70ecf926-06db-4edf-84eb-d41b528ef92b","15b - Vascular - AAA","You obtain a CT scan which shows descending and sigmoid colon wall thickening, stranding, and a lack of colonic wall enhancement with IV contrast. (If colonoscopy performed: shows evidence of mucosal ischemia in similar distribution). The patient’s abdominal pain is worsening and he becomes tachycardic and febrile. ","How would you like to proceed?","2","1","2","1.00000000000000000000"
"732cad51-84fb-4c0c-890d-2a44123d3caf","05d - GI - Colon volvulus","An 80-year-old demented male is transferred from a nursing home to your ER with abdominal distention and pain. He has Parkinsons, hypertension, and diabetes. He is on Parkinson’s medication, beta-blocker, calcium channel blocker and metformin. His only surgery is a right hip replacement. He is confused at baseline but consistently reports abdominal pain. He is nauseated and cannot recall his last bowel movement or flatus.

On exam: his vitals are normal except for tachycardia to the low 100's. His abdomen is significantly distended and tympanic. He is moderately tender, but does not have rebound or guarding. There are no groin hernias. There are no masses or blood on rectal exam. ","What additional workup would you obtain, if any?","2","79","151","0.95569620253164556962"
"732cad51-84fb-4c0c-890d-2a44123d3caf","05d - GI - Colon volvulus","Let’s change the scenario again slightly. He has a Designated Power of Attorney whom you contact and she tells you under no circumstances should he get a colostomy.","How would you proceed?","3","55","93","0.56363636363636363636"
"732cad51-84fb-4c0c-890d-2a44123d3caf","05d - GI - Colon volvulus","Let’s change the scenario and say you (or your GI colleagues) were unable to detorse his sigmoid. During the procedure, he becomes tachycardic and hypotensive. You are seeing him now after the procedure and he has peritonitis. You contact his power of attorney who tells you to do whatever you think is best for the patient. ","How would you manage the patient in this setting?","5","68","194","0.57058823529411764706"
